,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi,opened_at
171,closed,0.0053,344.0,-0.012018003804927846,1661408160000.0,1661428800000,21665.5,21551.0,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,2,2022-08-25 06:16:00
172,closed,0.0041,60.0,-0.006669589900994669,1661414400000.0,1661418000000,21755.0,21665.5,1661414760000.0,21810.0,2022-08-25 00:00:00,sell,1m,3,2022-08-25 08:00:00
173,closed,0.0057,31.0,-0.02923465869914962,1662946140000.0,1662948000000,21880.0,21755.0,1662947160000.0,22391.0,2022-08-25 00:00:00,sell,1m,4,2022-09-12 01:29:00
174,closed,0.021,14.0,-0.023354661791590493,1662947160000.0,1662948000000,22350.0,21880.0,1662947160000.0,22391.0,2022-08-25 00:00:00,sell,1h,-3,2022-09-12 01:46:00
175,pending,,,,,1670803200000,22943.5,22350.0,,,2022-08-25 00:00:00,sell,1h,-2,
176,pending,,,,,1670803200000,23910.0,22943.5,,,2022-08-25 00:00:00,sell,1h,2,
177,pending,,,,,1670803200000,24650.0,23910.0,,,2022-08-25 00:00:00,sell,1h,3,
178,pending,,,,,1670803200000,25199.0,24650.0,,,2022-08-25 00:00:00,sell,1h,4,
179,closed,0.0082,113.0,-0.016790123456790124,1661576820000.0,1661583600000,20085.0,20250.0,1661577240000.0,19910.0,2022-08-27 00:00:00,buy,1m,-4,2022-08-27 05:07:00
180,closed,0.0081,211.0,-0.013990540204132438,1661560140000.0,1661572800000,20250.0,20085.0,1661560380000.0,20366.0,2022-08-27 00:00:00,sell,1m,-3,2022-08-27 00:29:00
181,closed,0.0127,444.0,-0.015753086419753086,1661834160000.0,1661860800000,20510.0,20250.0,1661844720000.0,20569.0,2022-08-27 00:00:00,sell,1m,-2,2022-08-30 04:36:00
182,closed,0.0042,13.0,-0.011701608971233545,1662701520000.0,1662702300000,20597.0,20510.0,1662701520000.0,20750.0,2022-08-27 00:00:00,sell,1m,2,2022-09-09 05:32:00
183,closed,0.005,4.0,-0.00742826625236685,1662701520000.0,1662701760000,20700.5,20597.0,1662701520000.0,20750.0,2022-08-27 00:00:00,sell,1m,3,2022-09-09 05:32:00
184,closed,0.0062,4.0,-0.013477935315572087,1662713760000.0,1662714000000,20829.5,20700.5,1662713760000.0,20979.5,2022-08-27 00:00:00,sell,1m,4,2022-09-09 08:56:00
185,closed,0.0101,5837.0,-0.09032862046616577,1662720180000.0,1663070400000,21042.0,20829.5,1663068000000.0,22711.0,2022-08-27 00:00:00,sell,15m,-2,2022-09-09 10:43:00
186,closed,0.0263,5085.0,-0.07931755536545956,1662765300000.0,1663070400000,21610.0,21042.0,1663068000000.0,22711.0,2022-08-27 00:00:00,sell,15m,2,2022-09-09 23:15:00
187,closed,0.0033,6.0,-0.008699676075890792,1662846540000.0,1662846900000,21682.5,21610.0,1662846540000.0,21798.0,2022-08-27 00:00:00,sell,15m,3,2022-09-10 21:49:00
188,closed,0.009,31.0,-0.03267612129597602,1662946140000.0,1662948000000,21880.0,21682.5,1662947160000.0,22391.0,2022-08-27 00:00:00,sell,15m,4,2022-09-12 01:29:00
189,closed,0.0285,320.0,-0.03797989031078611,1663051200000.0,1663070400000,22521.0,21880.0,1663068000000.0,22711.0,2022-08-27 00:00:00,sell,1h,-3,2022-09-13 06:40:00
190,pending,,,,,1670803200000,23166.0,22521.0,,,2022-08-27 00:00:00,sell,1h,-2,
191,pending,,,,,1670803200000,23910.0,23166.0,,,2022-08-27 00:00:00,sell,1h,2,
192,pending,,,,,1670803200000,24650.0,23910.0,,,2022-08-27 00:00:00,sell,1h,3,
193,pending,,,,,1670803200000,25199.0,24650.0,,,2022-08-27 00:00:00,sell,1h,4,
194,closed,0.0165,3295.0,-0.06968184339232592,1662483900000.0,1662681600000,19511.0,19833.0,1662517440000.0,18451.0,2022-08-29 00:00:00,buy,1m,-4,2022-09-06 17:05:00
195,closed,0.0162,12279.0,-0.05422582133155656,1661743260000.0,1662480000000,19833.0,19511.0,1661844720000.0,20569.0,2022-08-29 00:00:00,sell,1m,-3,2022-08-29 03:21:00
196,closed,0.0053,10.0,-0.005495890687238441,1661744100000.0,1661744700000,19939.0,19833.0,1661744100000.0,19942.0,2022-08-29 00:00:00,sell,1m,-2,2022-08-29 03:35:00
197,closed,0.0041,6.0,-0.004563919955865389,1661776500000.0,1661776860000,20021.5,19939.0,1661776500000.0,20030.0,2022-08-29 00:00:00,sell,1m,2,2022-08-29 12:35:00
198,closed,0.0018,1.0,-0.0027720200784157032,1661780040000.0,1661780100000,20057.5,20021.5,1661780040000.0,20077.0,2022-08-29 00:00:00,sell,1m,3,2022-08-29 13:34:00
199,closed,0.0039,1314.0,-0.025501682662345756,1661781960000.0,1661860800000,20135.5,20057.5,1661844720000.0,20569.0,2022-08-29 00:00:00,sell,1m,4,2022-08-29 14:06:00
200,closed,0.0183,444.0,-0.0215291400759852,1661834160000.0,1661860800000,20510.0,20135.5,1661844720000.0,20569.0,2022-08-29 00:00:00,sell,15m,-2,2022-08-30 04:36:00
201,closed,0.0183,6184.0,-0.1113603120429059,1662713760000.0,1663084800000,20892.0,20510.0,1663071900000.0,22794.0,2022-08-29 00:00:00,sell,15m,2,2022-09-09 08:56:00
202,closed,0.0358,3731.0,-0.08706681983534367,1662846540000.0,1663070400000,21667.5,20892.0,1663068000000.0,22711.0,2022-08-29 00:00:00,sell,15m,3,2022-09-10 21:49:00
203,closed,0.0097,31.0,-0.03339102342217607,1662946140000.0,1662948000000,21880.0,21667.5,1662947160000.0,22391.0,2022-08-29 00:00:00,sell,15m,4,2022-09-12 01:29:00
204,closed,0.0113,17.0,-0.023354661791590493,1662946980000.0,1662948000000,22130.0,21880.0,1662947160000.0,22391.0,2022-08-29 00:00:00,sell,1h,2,2022-09-12 01:43:00
205,closed,0.0174,320.0,-0.026253953908721192,1663051200000.0,1663070400000,22521.0,22130.0,1663068000000.0,22711.0,2022-08-29 00:00:00,sell,1h,-2,2022-09-13 06:40:00
206,pending,,,,,1670803200000,23910.0,22521.0,,,2022-08-29 00:00:00,sell,1h,3,
207,pending,,,,,1670803200000,25199.0,23910.0,,,2022-08-29 00:00:00,sell,1h,4,
208,closed,0.001,3295.0,-0.05524833589349718,1662483900000.0,1662681600000,19511.0,19530.0,1662517440000.0,18451.0,2022-08-31 00:00:00,buy,15m,-4,2022-09-06 17:05:00
209,closed,0.0077,3295.0,-0.062449186991869916,1662483900000.0,1662681600000,19530.0,19680.0,1662517440000.0,18451.0,2022-08-31 00:00:00,buy,1m,-4,2022-09-06 17:05:00
210,closed,0.0036,1.0,-0.005113794587478798,1662043620000.0,1662043680000,19680.0,19750.5,1662043620000.0,19649.5,2022-08-31 00:00:00,buy,1m,-3,2022-09-01 14:47:00
211,closed,0.0064,73.0,-0.0113956530489032,1662043620000.0,1662048000000,19750.5,19876.0,1662043620000.0,19649.5,2022-08-31 00:00:00,buy,1m,-2,2022-09-01 14:47:00
212,closed,0.0063,2153.0,-0.037923090554669504,1661904420000.0,1662033600000,19876.0,19750.5,1661926380000.0,20499.5,2022-08-31 00:00:00,sell,1m,2,2022-08-31 00:07:00
213,closed,0.0038,692.0,-0.031369490843228015,1661905680000.0,1661947200000,19952.5,19876.0,1661926380000.0,20499.5,2022-08-31 00:00:00,sell,1m,3,2022-08-31 00:28:00
214,closed,0.0063,625.0,-0.027415110888359854,1661909700000.0,1661947200000,20079.0,19952.5,1661926380000.0,20499.5,2022-08-31 00:00:00,sell,1m,4,2022-08-31 01:35:00
215,closed,0.021,6395.0,-0.13521589720603616,1662701100000.0,1663084800000,20510.0,20079.0,1663071900000.0,22794.0,2022-08-31 00:00:00,sell,15m,-2,2022-09-09 05:25:00
216,closed,0.0029,1.0,-0.003949293027791321,1662701100000.0,1662701160000,20569.0,20510.0,1662701100000.0,20591.0,2022-08-31 00:00:00,sell,15m,2,2022-09-09 05:25:00
217,closed,0.0155,6184.0,-0.10817249258593029,1662713760000.0,1663084800000,20892.0,20569.0,1663071900000.0,22794.0,2022-08-31 00:00:00,sell,15m,3,2022-09-09 08:56:00
218,closed,0.0447,2541.0,-0.08706681983534367,1662917940000.0,1663070400000,21869.0,20892.0,1663068000000.0,22711.0,2022-08-31 00:00:00,sell,15m,4,2022-09-11 17:39:00
219,closed,0.0118,17.0,-0.023869404179432074,1662946980000.0,1662948000000,22130.0,21869.0,1662947160000.0,22391.0,2022-08-31 00:00:00,sell,1h,2,2022-09-12 01:43:00
220,closed,0.0251,40.0,-0.026253953908721192,1663068000000.0,1663070400000,22700.0,22130.0,1663068000000.0,22711.0,2022-08-31 00:00:00,sell,1h,-2,2022-09-13 11:20:00
221,pending,,,,,1670803200000,23910.0,22700.0,,,2022-08-31 00:00:00,sell,1h,3,
222,pending,,,,,1670803200000,25199.0,23910.0,,,2022-08-31 00:00:00,sell,1h,4,
223,closed,0.0025,3295.0,-0.056697341513292435,1662483900000.0,1662681600000,19511.0,19560.0,1662517440000.0,18451.0,2022-09-02 00:00:00,buy,15m,-4,2022-09-06 17:05:00
224,closed,0.0036,3295.0,-0.06010901125770465,1662483900000.0,1662681600000,19560.0,19631.0,1662517440000.0,18451.0,2022-09-02 00:00:00,buy,1m,-4,2022-09-06 17:05:00
225,closed,0.0046,2.0,-0.006160788986638947,1662278280000.0,1662278400000,19631.0,19721.5,1662278280000.0,19600.0,2022-09-02 00:00:00,buy,1m,-3,2022-09-04 07:58:00
226,closed,0.0076,59.0,-0.008026974660929519,1662195660000.0,1662199200000,19721.5,19870.5,1662195660000.0,19711.0,2022-09-02 00:00:00,buy,1m,-2,2022-09-03 09:01:00
227,closed,0.0074,37.0,-0.013563471049607834,1662139380000.0,1662141600000,19870.5,20017.0,1662141120000.0,19745.5,2022-09-02 00:00:00,buy,1m,2,2022-09-02 17:23:00
228,closed,0.0079,108.0,-0.011028227305395157,1662081120000.0,1662087600000,20017.0,20175.5,1662085680000.0,19953.0,2022-09-02 00:00:00,buy,1m,3,2022-09-02 01:12:00
229,closed,0.0079,297.0,-0.013638407353749313,1662087780000.0,1662105600000,20175.5,20017.0,1662092580000.0,20290.0,2022-09-02 00:00:00,sell,1m,4,2022-09-02 03:03:00
230,closed,0.0011,2.0,-0.003419989591336026,1662087780000.0,1662087900000,20197.5,20175.5,1662087780000.0,20244.5,2022-09-02 00:00:00,sell,15m,2,2022-09-02 03:03:00
231,closed,0.0098,83.0,-0.011412303502908776,1662129420000.0,1662134400000,20398.0,20197.5,1662129720000.0,20428.0,2022-09-02 00:00:00,sell,15m,3,2022-09-02 14:37:00
232,closed,0.0083,6395.0,-0.11746249632316894,1662701100000.0,1663084800000,20569.0,20398.0,1663071900000.0,22794.0,2022-09-02 00:00:00,sell,15m,4,2022-09-09 05:25:00
233,closed,0.0705,2297.0,-0.10817249258593029,1662946980000.0,1663084800000,22130.0,20569.0,1663071900000.0,22794.0,2022-09-02 00:00:00,sell,1h,2,2022-09-12 01:43:00
234,closed,0.0251,40.0,-0.026253953908721192,1663068000000.0,1663070400000,22700.0,22130.0,1663068000000.0,22711.0,2022-09-02 00:00:00,sell,1h,-2,2022-09-13 11:20:00
235,pending,,,,,1670803200000,23910.0,22700.0,,,2022-09-02 00:00:00,sell,1h,3,
236,pending,,,,,1670803200000,25199.0,23910.0,,,2022-09-02 00:00:00,sell,1h,4,
237,closed,0.001,3295.0,-0.05524833589349718,1662483900000.0,1662681600000,19511.0,19530.0,1662517440000.0,18451.0,2022-09-04 00:00:00,buy,1h,-4,2022-09-06 17:05:00
238,closed,0.0052,3295.0,-0.06010901125770465,1662483900000.0,1662681600000,19530.0,19631.0,1662517440000.0,18451.0,2022-09-04 00:00:00,buy,15m,-4,2022-09-06 17:05:00
239,closed,0.0006,1.0,-0.0021382751247327157,1662278280000.0,1662278340000,19631.0,19642.0,1662278280000.0,19600.0,2022-09-04 00:00:00,buy,15m,-3,2022-09-04 07:58:00
240,closed,0.0034,2.0,-0.005530468313968238,1662278280000.0,1662278400000,19642.0,19709.0,1662278280000.0,19600.0,2022-09-04 00:00:00,buy,1m,-4,2022-09-04 07:58:00
241,closed,0.002,84.0,-0.007469299911381187,1662273360000.0,1662278400000,19709.0,19747.5,1662278280000.0,19600.0,2022-09-04 00:00:00,buy,1m,-3,2022-09-04 06:36:00
242,closed,0.0015,31.0,-0.002224862842262281,1662262140000.0,1662264000000,19747.5,19776.5,1662262140000.0,19732.5,2022-09-04 00:00:00,buy,1m,-2,2022-09-04 03:29:00
243,closed,0.0018,19.0,-0.0020945843638015445,1662253860000.0,1662255000000,19776.5,19813.0,1662254460000.0,19771.5,2022-09-04 00:00:00,buy,1m,2,2022-09-04 01:11:00
244,closed,0.0013,8.0,-0.001713882447827402,1662249720000.0,1662250200000,19813.0,19838.0,1662249840000.0,19804.0,2022-09-04 00:00:00,buy,1m,3,2022-09-04 00:02:00
245,closed,0.0013,5.0,-0.0018169888457073638,1662250200000.0,1662250500000,19838.0,19813.0,1662250200000.0,19849.0,2022-09-04 00:00:00,sell,1m,4,2022-09-04 00:10:00
246,closed,0.0178,6719.0,-0.1490069563464059,1662696060000.0,1663099200000,20197.5,19838.0,1663071900000.0,22794.0,2022-09-04 00:00:00,sell,15m,2,2022-09-09 04:01:00
247,closed,0.0073,1.0,-0.00772372818418121,1662696120000.0,1662696180000,20346.5,20197.5,1662696120000.0,20353.5,2022-09-04 00:00:00,sell,15m,3,2022-09-09 04:02:00
248,closed,0.0108,6395.0,-0.12029095913302042,1662701100000.0,1663084800000,20569.0,20346.5,1663071900000.0,22794.0,2022-09-04 00:00:00,sell,15m,4,2022-09-09 05:25:00
249,closed,0.0705,2297.0,-0.10817249258593029,1662946980000.0,1663084800000,22130.0,20569.0,1663071900000.0,22794.0,2022-09-04 00:00:00,sell,1h,2,2022-09-12 01:43:00
250,closed,0.0251,40.0,-0.026253953908721192,1663068000000.0,1663070400000,22700.0,22130.0,1663068000000.0,22711.0,2022-09-04 00:00:00,sell,1h,-2,2022-09-13 11:20:00
251,pending,,,,,1670803200000,23910.0,22700.0,,,2022-09-04 00:00:00,sell,1h,3,
252,pending,,,,,1670803200000,25199.0,23910.0,,,2022-09-04 00:00:00,sell,1h,4,
253,closed,0.0025,3295.0,-0.056697341513292435,1662483900000.0,1662681600000,19511.0,19560.0,1662517440000.0,18451.0,2022-09-06 00:00:00,buy,1h,-4,2022-09-06 17:05:00
254,closed,0.0052,3295.0,-0.06159088597294273,1662483900000.0,1662681600000,19560.0,19662.0,1662517440000.0,18451.0,2022-09-06 00:00:00,buy,15m,-4,2022-09-06 17:05:00
255,closed,0.0025,1.0,-0.003094718684998224,1662429660000.0,1662429720000,19662.0,19711.0,1662429660000.0,19650.0,2022-09-06 00:00:00,buy,1m,-4,2022-09-06 02:01:00
256,closed,0.0019,4.0,-0.004962527850921612,1662429660000.0,1662429900000,19711.0,19748.0,1662429660000.0,19650.0,2022-09-06 00:00:00,buy,1m,-3,2022-09-06 02:01:00
257,closed,0.0031,45.0,-0.008026654550961684,1662429600000.0,1662432300000,19748.0,19809.0,1662429660000.0,19650.0,2022-09-06 00:00:00,buy,1m,-2,2022-09-06 02:00:00
258,closed,0.0031,112.0,-0.021090743366416854,1662422880000.0,1662429600000,19809.0,19748.0,1662426180000.0,20164.5,2022-09-06 00:00:00,sell,1m,2,2022-09-06 00:08:00
259,closed,0.0021,47.0,-0.01744156696451108,1662423180000.0,1662426000000,19850.0,19809.0,1662425580000.0,20154.5,2022-09-06 00:00:00,sell,1m,3,2022-09-06 00:13:00
260,closed,0.0023,40.0,-0.015340050377833753,1662423600000.0,1662426000000,19895.5,19850.0,1662425580000.0,20154.5,2022-09-06 00:00:00,sell,1m,4,2022-09-06 00:20:00
261,closed,0.0082,8.0,-0.01301801915005906,1662425520000.0,1662426000000,20060.5,19895.5,1662425580000.0,20154.5,2022-09-06 00:00:00,sell,15m,2,2022-09-06 00:52:00
262,closed,0.0068,6479.0,-0.13626280501483015,1662696060000.0,1663084800000,20197.5,20060.5,1663071900000.0,22794.0,2022-09-06 00:00:00,sell,15m,3,2022-09-09 04:01:00
263,closed,0.0113,6424.0,-0.1285555142963238,1662699360000.0,1663084800000,20428.0,20197.5,1663071900000.0,22794.0,2022-09-06 00:00:00,sell,15m,4,2022-09-09 04:56:00
264,closed,0.004,6395.0,-0.11582142157822596,1662701100000.0,1663084800000,20510.0,20428.0,1663071900000.0,22794.0,2022-09-06 00:00:00,sell,1h,-3,2022-09-09 05:25:00
265,closed,0.0263,6077.0,-0.1113603120429059,1662720180000.0,1663084800000,21063.5,20510.0,1663071900000.0,22794.0,2022-09-06 00:00:00,sell,1h,-2,2022-09-09 10:43:00
266,closed,0.0482,2057.0,-0.07821587105656705,1662946980000.0,1663070400000,22130.0,21063.5,1663068000000.0,22711.0,2022-09-06 00:00:00,sell,1h,2,2022-09-12 01:43:00
267,pending,,,,,1670803200000,22955.0,22130.0,,,2022-09-06 00:00:00,sell,1h,3,
268,pending,,,,,1670803200000,24436.5,22955.0,,,2022-09-06 00:00:00,sell,1h,4,
269,closed,0.017,122.0,-0.034879693037384425,1663567080000.0,1663574400000,18451.0,18764.5,1663569840000.0,18110.0,2022-09-08 00:00:00,buy,15m,-4,2022-09-19 05:58:00
270,closed,0.0039,4.0,-0.005175846051758461,1663554360000.0,1663554600000,18764.5,18837.5,1663554360000.0,18740.0,2022-09-08 00:00:00,buy,15m,-3,2022-09-19 02:26:00
271,closed,0.0077,1.0,-0.011378901619913078,1663553820000.0,1663553880000,18837.5,18982.5,1663553820000.0,18766.5,2022-09-08 00:00:00,buy,1m,-4,2022-09-19 02:17:00
272,closed,0.0095,583.0,-0.05490032355703998,1663553820000.0,1663588800000,18982.5,19162.0,1663569840000.0,18110.0,2022-09-08 00:00:00,buy,1m,-3,2022-09-19 02:17:00
273,closed,0.0024,19.0,-0.0029675907848496683,1662601260000.0,1662602400000,19162.0,19207.5,1662601320000.0,19150.5,2022-09-08 00:00:00,buy,1m,-2,2022-09-08 01:41:00
274,closed,0.0085,140.0,-0.011331956633970056,1662601200000.0,1662609600000,19207.5,19370.0,1662601320000.0,19150.5,2022-09-08 00:00:00,buy,1m,2,2022-09-08 01:40:00
275,closed,0.0084,123.0,-0.008564362879083692,1662613020000.0,1662620400000,19370.0,19207.5,1662613020000.0,19372.0,2022-09-08 00:00:00,sell,1m,3,2022-09-08 04:57:00
276,closed,0.004,10835.0,-0.17676819824470832,1662693900000.0,1663344000000,19447.5,19370.0,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,1m,4,2022-09-09 03:25:00
277,closed,0.007,10595.0,-0.1720786733513305,1662693900000.0,1663329600000,19585.0,19447.5,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,15m,-2,2022-09-09 03:25:00
278,closed,0.0163,9124.0,-0.16384988511616033,1662695760000.0,1663243200000,19910.0,19585.0,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,15m,3,2022-09-09 03:56:00
279,closed,0.0126,6719.0,-0.1448518332496233,1662696060000.0,1663099200000,20164.5,19910.0,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,15m,4,2022-09-09 04:01:00
280,closed,0.0168,6395.0,-0.1304024399315629,1662701100000.0,1663084800000,20510.0,20164.5,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,1h,-2,2022-09-09 05:25:00
281,closed,0.0153,6184.0,-0.1113603120429059,1662713760000.0,1663084800000,20829.5,20510.0,1663071900000.0,22794.0,2022-09-08 00:00:00,sell,1h,2,2022-09-09 08:56:00
282,closed,0.0588,2057.0,-0.09032862046616577,1662946980000.0,1663070400000,22130.0,20829.5,1663068000000.0,22711.0,2022-09-08 00:00:00,sell,1h,3,2022-09-12 01:43:00
283,pending,,,,,1670803200000,23581.0,22130.0,,,2022-09-08 00:00:00,sell,1h,4,
284,closed,0.0271,362.0,-0.04440281771891407,1663567080000.0,1663588800000,18451.0,18951.5,1663569840000.0,18110.0,2022-09-10 00:00:00,buy,15m,-4,2022-09-19 05:58:00
285,closed,0.0354,1063.0,-0.07710339907251694,1663553820000.0,1663617600000,18951.5,19623.0,1663569840000.0,18110.0,2022-09-10 00:00:00,buy,15m,-3,2022-09-19 02:17:00
286,closed,0.0276,104.0,-0.028465868233777183,1663179360000.0,1663185600000,19623.0,20164.5,1663179360000.0,19590.5,2022-09-10 00:00:00,buy,15m,-2,2022-09-14 18:16:00
287,closed,0.0328,61495.0,-0.13224489795918368,1663095900000.0,1666785600000,20164.5,20825.0,1665664200000.0,18071.0,2022-09-10 00:00:00,buy,15m,2,2022-09-13 19:05:00
288,closed,0.0141,74676.0,-0.14434527332559957,1663082640000.0,1667563200000,20825.0,21119.5,1665664200000.0,18071.0,2022-09-10 00:00:00,buy,15m,3,2022-09-13 15:24:00
289,closed,0.0022,2.0,-0.0024568863690054336,1662818100000.0,1662818220000,21119.5,21165.0,1662818100000.0,21113.0,2022-09-10 00:00:00,buy,1m,-4,2022-09-10 13:55:00
290,closed,0.0024,2.0,-0.002733914683007306,1662770040000.0,1662770160000,21165.0,21215.0,1662770040000.0,21157.0,2022-09-10 00:00:00,buy,1m,-3,2022-09-10 00:34:00
291,closed,0.0066,155.0,-0.009271833294310467,1662769500000.0,1662778800000,21215.0,21355.0,1662770040000.0,21157.0,2022-09-10 00:00:00,buy,1m,-2,2022-09-10 00:25:00
292,closed,0.0066,15.0,-0.007824652368607118,1662768000000.0,1662768900000,21355.0,21215.0,1662768180000.0,21381.0,2022-09-10 00:00:00,sell,1m,2,2022-09-10 00:00:00
293,closed,0.0083,105.0,-0.0141184734254273,1662786900000.0,1662793200000,21533.5,21355.0,1662788460000.0,21656.5,2022-09-10 00:00:00,sell,1m,3,2022-09-10 05:15:00
294,closed,0.0061,7.0,-0.01228318666264193,1662846540000.0,1662846960000,21666.0,21533.5,1662846540000.0,21798.0,2022-09-10 00:00:00,sell,1m,4,2022-09-10 21:49:00
295,closed,0.0098,31.0,-0.03346256807901782,1662946140000.0,1662948000000,21880.0,21666.0,1662947160000.0,22391.0,2022-09-10 00:00:00,sell,1h,4,2022-09-12 01:29:00
296,closed,0.0271,362.0,-0.04440281771891407,1663567080000.0,1663588800000,18451.0,18951.5,1663569840000.0,18110.0,2022-09-12 00:00:00,buy,15m,-4,2022-09-19 05:58:00
297,closed,0.0527,3703.0,-0.09223057644110276,1663553820000.0,1663776000000,18951.5,19950.0,1663569840000.0,18110.0,2022-09-12 00:00:00,buy,15m,-3,2022-09-19 02:17:00
298,closed,0.0112,18.0,-0.016730697732060974,1663105320000.0,1663106400000,19950.0,20172.5,1663105320000.0,19835.0,2022-09-12 00:00:00,buy,15m,2,2022-09-13 21:42:00
299,closed,0.0323,61495.0,-0.13224489795918368,1663095900000.0,1666785600000,20172.5,20825.0,1665664200000.0,18071.0,2022-09-12 00:00:00,buy,15m,-2,2022-09-13 19:05:00
300,closed,0.0293,75396.0,-0.15691991882245912,1663082640000.0,1667606400000,20825.0,21434.5,1665664200000.0,18071.0,2022-09-12 00:00:00,buy,15m,3,2022-09-13 15:24:00
301,closed,0.002,2.0,-0.006565162732225171,1663073580000.0,1663073700000,21434.5,21477.0,1663073640000.0,21336.0,2022-09-12 00:00:00,buy,1m,-4,2022-09-13 12:53:00
302,open,-0.2048,128827.0,-0.2835266821345708,1663073580000.0,1670803200000,21477.0,21550.0,1669067520000.0,15440.0,2022-09-12 00:00:00,buy,1m,-3,2022-09-13 12:53:00
303,closed,0.0074,27.0,-0.008199553170417118,1662953580000.0,1662955200000,21550.0,21708.5,1662953580000.0,21530.5,2022-09-12 00:00:00,buy,1m,-2,2022-09-12 03:33:00
304,closed,0.0018,2.0,-0.0018392495861688431,1662941040000.0,1662941160000,21708.5,21748.0,1662941040000.0,21708.0,2022-09-12 00:00:00,buy,1m,2,2022-09-12 00:04:00
305,closed,0.006,58.0,-0.011677597751319728,1662940920000.0,1662944400000,21748.0,21879.5,1662944400000.0,21624.0,2022-09-12 00:00:00,buy,1m,3,2022-09-12 00:02:00
306,closed,0.006,31.0,-0.02956593709766415,1662946140000.0,1662948000000,21879.5,21748.0,1662947160000.0,22391.0,2022-09-12 00:00:00,sell,1m,4,2022-09-12 01:29:00
307,closed,0.0,1.0,-0.004821865216298362,1662946140000.0,1662946200000,21880.0,21879.5,1662946140000.0,21985.0,2022-09-12 00:00:00,sell,1h,4,2022-09-12 01:29:00
308,closed,0.0389,362.0,-0.05522080496648147,1663567080000.0,1663588800000,18451.0,19168.5,1663569840000.0,18110.0,2022-09-14 00:00:00,buy,1h,-4,2022-09-19 05:58:00
309,closed,0.0246,1064.0,-0.0779257147221303,1663553760000.0,1663617600000,19168.5,19640.5,1663569840000.0,18110.0,2022-09-14 00:00:00,buy,15m,-4,2022-09-19 02:16:00
310,closed,0.0099,5.0,-0.01232669523569448,1663179360000.0,1663179660000,19640.5,19835.0,1663179360000.0,19590.5,2022-09-14 00:00:00,buy,15m,-3,2022-09-14 18:16:00
311,closed,0.0154,107.0,-0.027284011916583913,1663179180000.0,1663185600000,19835.0,20140.0,1663179360000.0,19590.5,2022-09-14 00:00:00,buy,1m,-4,2022-09-14 18:13:00
312,closed,0.0085,58.0,-0.013834186687672312,1663113720000.0,1663117200000,20140.0,20312.0,1663114860000.0,20031.0,2022-09-14 00:00:00,buy,1m,-3,2022-09-14 00:02:00
313,closed,0.0085,151.0,-0.018768619662363456,1663118940000.0,1663128000000,20312.0,20140.0,1663122300000.0,20518.0,2022-09-14 00:00:00,sell,1m,-2,2022-09-14 01:29:00
314,closed,0.0048,40.0,-0.010141788105553367,1663122000000.0,1663124400000,20410.0,20312.0,1663122300000.0,20518.0,2022-09-14 00:00:00,sell,1m,2,2022-09-14 02:20:00
315,closed,0.0123,203.0,-0.01910828025477707,1666773420000.0,1666785600000,20664.5,20410.0,1666773480000.0,20800.0,2022-09-14 00:00:00,sell,1m,3,2022-10-26 08:37:00
316,closed,0.0129,102.0,-0.016671102615596796,1666793880000.0,1666800000000,20935.0,20664.5,1666795380000.0,21009.0,2022-09-14 00:00:00,sell,1m,4,2022-10-26 14:18:00
317,closed,0.0193,2600.0,-0.025555290183902554,1667608800000.0,1667764800000,21348.0,20935.0,1667609100000.0,21470.0,2022-09-14 00:00:00,sell,15m,2,2022-11-05 00:40:00
318,pending,,,,,1670803200000,21985.0,21348.0,,,2022-09-14 00:00:00,sell,15m,3,
319,pending,,,,,1670803200000,22794.0,21985.0,,,2022-09-14 00:00:00,sell,15m,4,
320,closed,0.0553,602.0,-0.06994658997534922,1663567080000.0,1663603200000,18451.0,19472.0,1663569840000.0,18110.0,2022-09-16 00:00:00,buy,1h,-4,2022-09-19 05:58:00
321,closed,0.005,2.0,-0.006822188721670031,1663336680000.0,1663336800000,19472.0,19568.5,1663336680000.0,19435.0,2022-09-16 00:00:00,buy,15m,-4,2022-09-16 13:58:00
322,closed,0.0061,8.0,-0.012875536480686695,1663336320000.0,1663336800000,19568.5,19688.5,1663336680000.0,19435.0,2022-09-16 00:00:00,buy,1m,-4,2022-09-16 13:52:00
323,closed,0.0032,45.0,-0.008784142976482799,1663286400000.0,1663289100000,19688.5,19751.5,1663287420000.0,19578.0,2022-09-16 00:00:00,buy,1m,-3,2022-09-16 00:00:00
324,closed,0.0032,67.0,-0.0056378088732000915,1663289580000.0,1663293600000,19751.5,19688.5,1663290360000.0,19799.5,2022-09-16 00:00:00,sell,1m,-2,2022-09-16 00:53:00
325,closed,0.0037,46.0,-0.004936333949320305,1663301640000.0,1663304400000,19825.5,19751.5,1663304220000.0,19849.0,2022-09-16 00:00:00,sell,1m,2,2022-09-16 04:14:00
