,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi
398,closed,0.0058,5.0,-0.005910195727261098,1664498400000,1664498700000,19430.0,19542.5,1664498400000,19427.0,2022-09-30 00:00:00,buy,1m,2
397,closed,0.0055,59.0,-0.007205352547606794,1664506860000,1664510400000,19324.5,19430.0,1664506860000,19290.0,2022-09-30 00:00:00,buy,1m,-2
396,closed,0.0043,1.0,-0.009780330668322595,1664541000000,1664541060000,19242.0,19324.5,1664541000000,19135.5,2022-09-30 00:00:00,buy,1m,-3
401,closed,0.0151,73.0,-0.026809583216640783,1664549220000,1664553600000,19940.0,19638.5,1664550720000,20165.0,2022-09-30 00:00:00,sell,15m,3
387,closed,0.0193,73.0,-0.03119406801329583,1664549220000,1664553600000,19940.0,19555.0,1664550720000,20165.0,2022-09-28 00:00:00,sell,1m,3
388,closed,0.0099,23.0,-0.011283851554663993,1664550420000,1664551800000,20139.5,19940.0,1664550720000,20165.0,2022-09-28 00:00:00,sell,1m,4
411,closed,0.003,24.0,-0.003662908505221593,1664670060000,1664671500000,19305.5,19247.0,1664670120000,19317.5,2022-10-02 00:00:00,sell,1m,2
410,closed,0.003,74.0,-0.004092098106757142,1664671560000,1664676000000,19247.0,19305.5,1664671620000,19226.5,2022-10-02 00:00:00,buy,1m,-2
412,closed,0.001,10.0,-0.001269068400196835,1664676180000,1664676780000,19324.0,19305.5,1664676180000,19330.0,2022-10-02 00:00:00,sell,1m,3
413,closed,0.0008,7.0,-0.0013454771268888428,1664688180000,1664688600000,19339.5,19324.0,1664688180000,19350.0,2022-10-02 00:00:00,sell,1m,4
409,closed,0.0013,1.0,-0.0023120486309554738,1664703720000,1664703780000,19221.5,19247.0,1664703720000,19202.5,2022-10-02 00:00:00,buy,1m,-3
408,closed,0.0015,49.0,-0.010066852222771375,1664705460000,1664708400000,19192.0,19221.5,1664706240000,19028.0,2022-10-02 00:00:00,buy,1m,-4
394,closed,0.0007,1.0,-0.0038991966084840238,1664705760000,1664705820000,19092.5,19106.5,1664705760000,19032.0,2022-09-30 00:00:00,buy,15m,-2
395,closed,0.0071,44.0,-0.011121505041056023,1664705760000,1664708400000,19106.5,19242.0,1664706240000,19028.0,2022-09-30 00:00:00,buy,1m,-4
407,closed,0.0108,54.0,-0.015709670696123383,1664751960000,1664755200000,18987.0,19192.0,1664751960000,18890.5,2022-10-02 00:00:00,buy,15m,-2
414,closed,0.013,5634.0,-0.05747304739005662,1664820360000,1665158400000,19594.0,19339.5,1664916540000,20451.0,2022-10-02 00:00:00,sell,15m,2
427,closed,0.0028,9.0,-0.0029771749917300696,1664841720000,1664842260000,19594.5,19649.5,1664841720000,19591.0,2022-10-04 00:00:00,buy,1m,2
428,closed,0.0028,19.0,-0.006149684860547603,1664842260000,1664843400000,19649.5,19594.5,1664842560000,19715.0,2022-10-04 00:00:00,sell,1m,3
429,closed,0.0036,4650.0,-0.04078984198071198,1664865000000,1665144000000,19720.0,19649.5,1664916540000,20451.0,2022-10-04 00:00:00,sell,1m,4
430,closed,0.0099,4601.0,-0.03706896551724138,1664867940000,1665144000000,19917.0,19720.0,1664916540000,20451.0,2022-10-04 00:00:00,sell,15m,3
415,closed,0.0174,4575.0,-0.04373787894253343,1664869500000,1665144000000,19940.0,19594.0,1664916540000,20451.0,2022-10-02 00:00:00,sell,15m,3
431,closed,0.0123,119.0,-0.01922980368529397,1664892060000,1664899200000,20165.0,19917.0,1664892060000,20300.0,2022-10-04 00:00:00,sell,15m,4
402,closed,0.0218,671.0,-0.025626880641925778,1664916540000,1664956800000,20383.5,19940.0,1664916540000,20451.0,2022-09-30 00:00:00,sell,15m,4
389,closed,0.012,191.0,-0.015467116859902182,1664916540000,1664928000000,20383.5,20139.5,1664916540000,20451.0,2022-09-28 00:00:00,sell,15m,4
416,closed,0.0218,671.0,-0.025626880641925778,1664916540000,1664956800000,20383.5,19940.0,1664916540000,20451.0,2022-10-02 00:00:00,sell,15m,4
442,closed,0.0043,478.0,-0.017831349305175076,1665014520000,1665043200000,20163.0,20077.0,1665029760000,20435.0,2022-10-06 00:00:00,sell,1m,2
443,closed,0.0035,234.0,-0.012994098100481079,1665014760000,1665028800000,20233.5,20163.0,1665021900000,20425.0,2022-10-06 00:00:00,sell,1m,3
444,closed,0.0052,12.0,-0.007537005461240023,1665017280000,1665018000000,20338.5,20233.5,1665017460000,20386.0,2022-10-06 00:00:00,sell,1m,4
441,closed,0.0043,60.0,-0.0045628130734513715,1665050400000,1665054000000,20077.0,20163.0,1665050400000,20071.0,2022-10-06 00:00:00,buy,1m,-2
440,closed,0.0021,1.0,-0.0021666583652936197,1665062580000,1665062640000,20034.0,20077.0,1665062580000,20033.5,2022-10-06 00:00:00,buy,1m,-3
439,closed,0.0043,24.0,-0.00811121094139962,1665065160000,1665066600000,19947.5,20034.0,1665066540000,19871.5,2022-10-06 00:00:00,buy,1m,-4
438,closed,0.0096,1.0,-0.010652964030580274,1665145680000,1665145740000,19758.5,19947.5,1665145680000,19735.0,2022-10-06 00:00:00,buy,15m,2
426,closed,0.0062,4.0,-0.006711066881012529,1665147120000,1665147360000,19474.5,19594.5,1665147120000,19463.0,2022-10-04 00:00:00,buy,1m,-2
425,closed,0.0028,36.0,-0.008036149836966289,1665159840000,1665162000000,19419.5,19474.5,1665160200000,19318.0,2022-10-04 00:00:00,buy,1m,-3
454,closed,0.005,234.0,-0.009054429468052268,1665187560000,1665201600000,19536.5,19438.0,1665188640000,19614.0,2022-10-08 00:00:00,sell,1m,2
455,closed,0.0034,21.0,-0.0039669336882246055,1665188640000,1665189900000,19603.0,19536.5,1665188640000,19614.0,2022-10-08 00:00:00,sell,1m,3
453,closed,0.0051,200.0,-0.006654211347989661,1665204000000,1665216000000,19438.0,19536.5,1665204660000,19406.5,2022-10-08 00:00:00,buy,1m,-2
452,closed,0.0023,79.0,-0.013530198580100834,1665265260000,1665270000000,19393.5,19438.0,1665265320000,19175.0,2022-10-08 00:00:00,buy,1m,-3
450,closed,0.0013,1.0,-0.007402422611036339,1665265320000,1665265380000,19293.5,19318.0,1665265320000,19175.0,2022-10-08 00:00:00,buy,15m,-3
451,closed,0.0039,78.0,-0.011266661510299843,1665265320000,1665270000000,19318.0,19393.5,1665265320000,19175.0,2022-10-08 00:00:00,buy,1m,-4
424,closed,0.0065,78.0,-0.012590437446896162,1665265320000,1665270000000,19293.5,19419.5,1665265320000,19175.0,2022-10-04 00:00:00,buy,1m,-4
437,closed,0.0241,7338.0,-0.08540628084115696,1665265320000,1665705600000,19293.5,19758.5,1665664200000,18071.0,2022-10-06 00:00:00,buy,15m,-2
468,closed,0.0038,42.0,-0.004541139646458168,1665360180000,1665362700000,19415.0,19488.5,1665361500000,19400.0,2022-10-10 00:00:00,buy,1m,-2
469,closed,0.0038,192.0,-0.005536955961885141,1665362880000,1665374400000,19488.5,19415.0,1665366660000,19522.5,2022-10-10 00:00:00,sell,1m,2
470,closed,0.0007,4.0,-0.0012058393411499089,1665362940000,1665363180000,19502.5,19488.5,1665363000000,19512.0,2022-10-10 00:00:00,sell,1m,3
467,closed,0.0034,230.0,-0.015091424156579963,1665389400000,1665403200000,19350.0,19415.0,1665390600000,19122.0,2022-10-10 00:00:00,buy,1m,-3
466,closed,0.0026,166.0,-0.011782945736434108,1665389640000,1665399600000,19300.0,19350.0,1665390600000,19122.0,2022-10-10 00:00:00,buy,1m,-4
465,closed,0.0065,35.0,-0.00922279792746114,1665390300000,1665392400000,19175.0,19300.0,1665390600000,19122.0,2022-10-10 00:00:00,buy,15m,-4
423,closed,0.0101,37.0,-0.011972944255837458,1665418980000,1665421200000,19101.5,19293.5,1665418980000,19062.5,2022-10-04 00:00:00,buy,15m,-2
436,closed,0.0101,37.0,-0.011972944255837458,1665418980000,1665421200000,19101.5,19293.5,1665418980000,19062.5,2022-10-06 00:00:00,buy,15m,-3
422,closed,0.0045,1.0,-0.0067010444205952415,1665439620000,1665439680000,19015.0,19101.5,1665439620000,18973.5,2022-10-04 00:00:00,buy,15m,-3
449,closed,0.0213,3000.0,-0.06336330888641252,1665496800000,1665676800000,18890.5,19293.5,1665664200000,18071.0,2022-10-08 00:00:00,buy,15m,-4
435,closed,0.0112,60.0,-0.01316650524827893,1665496800000,1665500400000,18890.5,19101.5,1665496860000,18850.0,2022-10-06 00:00:00,buy,15m,-4
484,closed,0.0053,698.0,-0.010372515466631566,1665534120000,1665576000000,19094.5,18992.5,1665557220000,19189.5,2022-10-12 00:00:00,sell,1m,2
485,closed,0.0034,25.0,-0.004975254654481657,1665556500000,1665558000000,19159.5,19094.5,1665557220000,19189.5,2022-10-12 00:00:00,sell,1m,3
486,closed,0.0014,2.0,-0.0015658028654192437,1665557220000,1665557340000,19186.0,19159.5,1665557220000,19189.5,2022-10-12 00:00:00,sell,1m,4
482,closed,0.0022,1.0,-0.002264051599315519,1665577800000,1665577860000,18951.0,18992.5,1665577800000,18949.5,2022-10-12 00:00:00,buy,1m,-3
483,closed,0.0054,12.0,-0.007593809735787793,1665577800000,1665578520000,18992.5,19094.5,1665577800000,18949.5,2022-10-12 00:00:00,buy,1m,-2
481,closed,0.0019,100.0,-0.021318136246108385,1665656400000,1665662400000,18915.5,18951.0,1665657060000,18547.0,2022-10-12 00:00:00,buy,1m,-4
406,closed,0.0116,98.0,-0.02317375046084163,1665656520000,1665662400000,18770.0,18987.0,1665657060000,18547.0,2022-10-02 00:00:00,buy,15m,-3
464,closed,0.0205,98.0,-0.032750977835723595,1665656520000,1665662400000,18789.0,19175.0,1665657060000,18547.0,2022-10-10 00:00:00,buy,1h,-2
448,closed,0.0054,98.0,-0.018183743151319445,1665656520000,1665662400000,18789.0,18890.5,1665657060000,18547.0,2022-10-08 00:00:00,buy,1h,-2
420,closed,0.0022,2.0,-0.0033720991981307418,1665656520000,1665656640000,18789.0,18831.0,1665656520000,18767.5,2022-10-04 00:00:00,buy,1h,-2
421,closed,0.0098,98.0,-0.02461214830397055,1665656520000,1665662400000,18831.0,19015.0,1665657060000,18547.0,2022-10-04 00:00:00,buy,15m,-4
480,closed,0.0035,98.0,-0.019481377706114033,1665656520000,1665662400000,18850.0,18915.5,1665657060000,18547.0,2022-10-12 00:00:00,buy,15m,-4
479,closed,0.0032,2.0,-0.004376657824933687,1665656520000,1665656640000,18789.0,18850.0,1665656520000,18767.5,2022-10-12 00:00:00,buy,1h,-3
393,closed,0.0182,91.0,-0.02857142857142857,1665656940000,1665662400000,18752.0,19092.5,1665657060000,18547.0,2022-09-30 00:00:00,buy,15m,-3
434,closed,0.0252,150.0,-0.04338159392287128,1665664200000,1665673200000,18426.5,18890.5,1665664200000,18071.0,2022-10-06 00:00:00,buy,1h,-3
478,closed,0.0381,150.0,-0.038213848528394274,1665664200000,1665673200000,18100.0,18789.0,1665664200000,18071.0,2022-10-12 00:00:00,buy,1h,-4
433,closed,0.018,15.0,-0.019292866252408218,1665664200000,1665665100000,18100.0,18426.5,1665664200000,18071.0,2022-10-06 00:00:00,buy,1h,-4
462,closed,0.018,15.0,-0.019292866252408218,1665664200000,1665665100000,18100.0,18426.5,1665664200000,18071.0,2022-10-10 00:00:00,buy,1h,-4
446,closed,0.018,15.0,-0.019292866252408218,1665664200000,1665665100000,18100.0,18426.5,1665664200000,18071.0,2022-10-08 00:00:00,buy,1h,-4
447,closed,0.0197,150.0,-0.038213848528394274,1665664200000,1665673200000,18426.5,18789.0,1665664200000,18071.0,2022-10-08 00:00:00,buy,1h,-3
463,closed,0.0197,150.0,-0.038213848528394274,1665664200000,1665673200000,18426.5,18789.0,1665664200000,18071.0,2022-10-10 00:00:00,buy,1h,-3
350,closed,0.0124,1.0,-0.013860845839017736,1665664200000,1665664260000,18100.0,18325.0,1665664200000,18071.0,2022-09-22 00:00:00,buy,1m,-4
418,closed,0.018,15.0,-0.019292866252408218,1665664200000,1665665100000,18100.0,18426.5,1665664200000,18071.0,2022-10-04 00:00:00,buy,1h,-4
419,closed,0.0197,150.0,-0.038213848528394274,1665664200000,1665673200000,18426.5,18789.0,1665664200000,18071.0,2022-10-04 00:00:00,buy,1h,-3
405,closed,0.0172,150.0,-0.03724027703782632,1665664200000,1665673200000,18453.0,18770.0,1665664200000,18071.0,2022-10-02 00:00:00,buy,15m,-4
404,closed,0.0195,15.0,-0.02070124099062483,1665664200000,1665665100000,18100.0,18453.0,1665664200000,18071.0,2022-10-02 00:00:00,buy,1h,-4
351,closed,0.0176,150.0,-0.030889687349171448,1665664200000,1665673200000,18325.0,18647.0,1665664200000,18071.0,2022-09-22 00:00:00,buy,1m,-3
358,closed,0.0251,150.0,-0.026084613311775803,1665664200000,1665673200000,18100.0,18555.0,1665664200000,18071.0,2022-09-24 00:00:00,buy,15m,-4
392,closed,0.0162,150.0,-0.036316126279863484,1665664200000,1665673200000,18453.0,18752.0,1665664200000,18071.0,2022-09-30 00:00:00,buy,15m,-4
391,closed,0.0195,15.0,-0.02070124099062483,1665664200000,1665665100000,18100.0,18453.0,1665664200000,18071.0,2022-09-30 00:00:00,buy,1h,-4
368,closed,0.0202,30.0,-0.021390663922885304,1665664200000,1665666000000,18100.0,18466.0,1665664200000,18071.0,2022-09-26 00:00:00,buy,15m,-4
380,closed,0.0235,150.0,-0.02448109260708791,1665664200000,1665673200000,18100.0,18524.5,1665664200000,18071.0,2022-09-28 00:00:00,buy,1h,-4
487,closed,0.0025,1272.0,-0.03950797456478682,1665686880000,1665763200000,19235.0,19186.0,1665712560000,19944.0,2022-10-12 00:00:00,sell,15m,-2
501,closed,0.0101,925.0,-0.03691379848185505,1665707700000,1665763200000,19430.5,19234.0,1665712560000,19944.0,2022-10-14 00:00:00,sell,1m,3
502,closed,0.0047,629.0,-0.026427523738452433,1665711060000,1665748800000,19522.0,19430.5,1665712560000,19944.0,2022-10-14 00:00:00,sell,1m,4
472,closed,0.0037,388.0,-0.020310021998260604,1665711120000,1665734400000,19620.5,19547.0,1665712560000,19944.0,2022-10-10 00:00:00,sell,15m,-3
471,closed,0.0023,628.0,-0.022638123317523396,1665711120000,1665748800000,19547.0,19502.5,1665712560000,19944.0,2022-10-10 00:00:00,sell,1m,4
503,closed,0.0015,388.0,-0.021616637639586107,1665711120000,1665734400000,19552.0,19522.0,1665712560000,19944.0,2022-10-14 00:00:00,sell,15m,4
488,closed,0.0181,868.0,-0.036859890824018714,1665711120000,1665763200000,19589.0,19235.0,1665712560000,19944.0,2022-10-12 00:00:00,sell,15m,2
456,closed,0.0017,141.0,-0.017395296638269653,1665711540000,1665720000000,19636.5,19603.0,1665712560000,19944.0,2022-10-08 00:00:00,sell,1m,4
457,closed,0.0035,140.0,-0.015659613474906426,1665711600000,1665720000000,19704.5,19636.5,1665712560000,19944.0,2022-10-08 00:00:00,sell,15m,-2
489,closed,0.0092,135.0,-0.018122415641431414,1665711900000,1665720000000,19770.5,19589.0,1665712560000,19944.0,2022-10-12 00:00:00,sell,15m,3
504,closed,0.0121,375.0,-0.020049099836333878,1665711900000,1665734400000,19791.0,19552.0,1665712560000,19944.0,2022-10-14 00:00:00,sell,1h,2
458,closed,0.0033,135.0,-0.012154583978279074,1665711900000,1665720000000,19770.5,19704.5,1665712560000,19944.0,2022-10-08 00:00:00,sell,15m,2
473,closed,0.0076,135.0,-0.016487857088249534,1665711900000,1665720000000,19770.5,19620.5,1665712560000,19944.0,2022-10-10 00:00:00,sell,15m,2
474,closed,0.0033,11.0,-0.008775701170936496,1665712140000,1665712800000,19836.5,19770.5,1665712560000,19944.0,2022-10-10 00:00:00,sell,15m,-2
500,closed,0.0102,3827.0,-0.024111577159620184,1665763980000,1665993600000,19234.0,19430.5,1665874920000,18962.0,2022-10-14 00:00:00,buy,1m,2
499,closed,0.0083,2522.0,-0.014141624207133201,1665784680000,1665936000000,19076.5,19234.0,1665874920000,18962.0,2022-10-14 00:00:00,buy,1m,-2
498,closed,0.0055,13.0,-0.0060021492412130105,1665874920000,1665875700000,18973.0,19076.5,1665874920000,18962.0,2022-10-14 00:00:00,buy,1m,-3
513,closed,0.0017,5760.0,-0.03464761354382831,1665878400000,1666224000000,19066.5,19034.5,1666075260000,19694.0,2022-10-16 00:00:00,sell,1m,-2
514,closed,0.0019,5036.0,-0.03291112684551439,1665878640000,1666180800000,19102.0,19066.5,1666075260000,19694.0,2022-10-16 00:00:00,sell,1m,2
515,closed,0.0014,73.0,-0.0027745785781593552,1665881220000,1665885600000,19128.0,19102.0,1665883920000,19155.0,2022-10-16 00:00:00,sell,1m,3
516,closed,0.0011,28.0,-0.0014115432873274781,1665883920000,1665885600000,19150.0,19128.0,1665883920000,19155.0,2022-10-16 00:00:00,sell,1m,4
517,closed,0.0082,29.0,-0.012010443864229765,1665948660000,1665950400000,19307.5,19150.0,1665950400000,19380.0,2022-10-16 00:00:00,sell,15m,2
518,closed,0.0118,1397.0,-0.02001812767059433,1666010580000,1666094400000,19537.5,19307.5,1666075260000,19694.0,2022-10-16 00:00:00,sell,15m,3
530,closed,0.0035,120.0,-0.0064913406029506095,1666051200000,1666058400000,19556.5,19487.5,1666055520000,19614.0,2022-10-18 00:00:00,sell,1m,2
531,closed,0.0015,3.0,-0.0018919540817630967,1666052400000,1666052580000,19585.5,19556.5,1666052400000,19593.5,2022-10-18 00:00:00,sell,1m,3
529,closed,0.0035,8.0,-0.004269680157492394,1666061520000,1666062000000,19487.5,19556.5,1666061520000,19473.0,2022-10-18 00:00:00,buy,1m,-2
532,closed,0.0016,22.0,-0.005539812616476475,1666075080000,1666076400000,19616.5,19585.5,1666075260000,19694.0,2022-10-18 00:00:00,sell,1m,4
528,closed,0.0012,2.0,-0.0025400898011545864,1666103040000,1666103160000,19465.0,19487.5,1666103040000,19438.0,2022-10-18 00:00:00,buy,1m,-3
527,closed,0.0018,7290.0,-0.04333418957102492,1666103400000,1666540800000,19430.5,19465.0,1666354380000,18621.5,2022-10-18 00:00:00,buy,1m,-4
526,closed,0.001,10.0,-0.003628316306837189,1666103460000,1666104060000,19411.0,19430.5,1666103820000,19360.0,2022-10-18 00:00:00,buy,15m,2
542,closed,0.0028,21.0,-0.004429765930119787,1666224540000,1666225800000,19129.5,19075.5,1666224840000,19160.0,2022-10-20 00:00:00,sell,1m,-3
543,closed,0.0015,1.0,-0.0015943960898089338,1666224840000,1666224900000,19158.5,19129.5,1666224840000,19160.0,2022-10-20 00:00:00,sell,1m,-2
541,closed,0.0028,197.0,-0.013826811991949607,1666226580000,1666238400000,19075.5,19129.5,1666226880000,18865.0,2022-10-20 00:00:00,buy,1m,-4
512,closed,0.0017,75.0,-0.010568274198201033,1666226700000,1666231200000,19034.5,19066.5,1666226880000,18865.0,2022-10-16 00:00:00,buy,1m,-3
525,closed,0.0281,5232.0,-0.04067281438359693,1666226880000,1666540800000,18881.0,19411.0,1666354380000,18621.5,2022-10-18 00:00:00,buy,15m,-2
540,closed,0.006,192.0,-0.011035097376215565,1666226880000,1666238400000,18962.0,19075.5,1666226880000,18865.0,2022-10-20 00:00:00,buy,15m,-4
497,closed,0.0049,1.0,-0.0056922995836188265,1666226880000,1666226940000,18881.0,18973.0,1666226880000,18865.0,2022-10-14 00:00:00,buy,1m,-4
511,closed,0.0038,12.0,-0.0089048832383304,1666226880000,1666227600000,18962.0,19034.5,1666226880000,18865.0,2022-10-16 00:00:00,buy,1m,-4
544,closed,0.0032,79.0,-0.004253986481196336,1666262460000,1666267200000,19220.5,19158.5,1666262520000,19240.0,2022-10-20 00:00:00,sell,1m,2
545,closed,0.0016,8.0,-0.0025233474675476703,1666268520000,1666269000000,19252.0,19220.5,1666268580000,19269.0,2022-10-20 00:00:00,sell,1m,3
546,closed,0.0023,40.0,-0.004830666943694162,1666275600000,1666278000000,19296.5,19252.0,1666275600000,19345.0,2022-10-20 00:00:00,sell,1m,4
547,closed,0.0008,1.0,-0.0025134091674656025,1666275600000,1666275660000,19311.5,19296.5,1666275600000,19345.0,2022-10-20 00:00:00,sell,15m,-2
539,closed,0.007,49.0,-0.017956966564708365,1666354260000,1666357200000,18831.0,18962.0,1666354380000,18621.5,2022-10-20 00:00:00,buy,1h,-3
496,closed,0.0016,34.0,-0.013743975425030454,1666354260000,1666356300000,18850.0,18881.0,1666354380000,18621.5,2022-10-14 00:00:00,buy,15m,-2
510,closed,0.0059,49.0,-0.017956966564708365,1666354260000,1666357200000,18850.0,18962.0,1666354380000,18621.5,2022-10-16 00:00:00,buy,15m,-2
560,closed,0.0046,538.0,-0.0048968535111481555,1666407720000,1666440000000,19109.0,19196.0,1666407720000,19102.0,2022-10-22 00:00:00,buy,1m,-2
561,closed,0.0045,1369.0,-0.006829242765189178,1666444260000,1666526400000,19196.0,19109.0,1666444560000,19239.5,2022-10-22 00:00:00,sell,1m,2
562,closed,0.0012,14.0,-0.0022660971035632425,1666444560000,1666445400000,19218.5,19196.0,1666444560000,19239.5,2022-10-22 00:00:00,sell,1m,3
559,closed,0.0029,2.0,-0.0030875503689361036,1666527900000,1666528020000,19053.5,19109.0,1666527900000,19050.0,2022-10-22 00:00:00,buy,1m,-3
563,closed,0.0015,1094.0,-0.02419543668860733,1666547160000,1666612800000,19247.0,19218.5,1666564380000,19683.5,2022-10-22 00:00:00,sell,1m,4
564,closed,0.0061,1089.0,-0.022678859042967736,1666547460000,1666612800000,19365.5,19247.0,1666564380000,19683.5,2022-10-22 00:00:00,sell,15m,2
548,closed,0.0032,369.0,-0.01926313336612899,1666547460000,1666569600000,19374.0,19311.5,1666564380000,19683.5,2022-10-20 00:00:00,sell,15m,2
565,closed,0.006,361.0,-0.016420954790736103,1666547940000,1666569600000,19483.0,19365.5,1666564380000,19683.5,2022-10-22 00:00:00,sell,15m,3
549,closed,0.0056,361.0,-0.01597501806544854,1666547940000,1666569600000,19483.0,19374.0,1666564380000,19683.5,2022-10-20 00:00:00,sell,15m,3
578,closed,0.0048,2120.0,-0.02347633249216181,1666572000000,1666699200000,19522.5,19615.5,1666621500000,19155.0,2022-10-24 00:00:00,buy,1m,2
577,closed,0.006,2084.0,-0.01882443334613907,1666574160000,1666699200000,19406.5,19522.5,1666621500000,19155.0,2022-10-24 00:00:00,buy,1m,-2
576,closed,0.0076,60.0,-0.007987014660036585,1666594800000,1666598400000,19260.0,19406.5,1666594800000,19251.5,2022-10-24 00:00:00,buy,1m,-3
575,closed,0.0051,20.0,-0.005451713395638629,1666621500000,1666622700000,19162.5,19260.0,1666621500000,19155.0,2022-10-24 00:00:00,buy,1m,-4
579,closed,0.0047,19490.0,-0.09975669099756691,1666710600000,1667880000000,19615.5,19522.5,1667609100000,21470.0,2022-10-24 00:00:00,sell,1m,3
580,closed,0.0035,19453.0,-0.09454258112207183,1666712820000,1667880000000,19683.5,19615.5,1667609100000,21470.0,2022-10-24 00:00:00,sell,1m,4
550,closed,0.0107,19453.0,-0.10198634707180619,1666712820000,1667880000000,19694.0,19483.0,1667609100000,21470.0,2022-10-20 00:00:00,sell,15m,4
581,closed,0.0011,19453.0,-0.09076129753346712,1666712820000,1667880000000,19704.5,19683.5,1667609100000,21470.0,2022-10-24 00:00:00,sell,1h,2
567,closed,0.0013,19453.0,-0.0901797501777191,1666712820000,1667880000000,19720.0,19694.0,1667609100000,21470.0,2022-10-22 00:00:00,sell,1h,2
566,closed,0.0107,19453.0,-0.10198634707180619,1666712820000,1667880000000,19694.0,19483.0,1667609100000,21470.0,2022-10-22 00:00:00,sell,15m,4
533,closed,0.007,19452.0,-0.09448678408482655,1666712880000,1667880000000,19755.0,19616.5,1667609100000,21470.0,2022-10-18 00:00:00,sell,15m,3
551,closed,0.0053,19438.0,-0.0901797501777191,1666713720000,1667880000000,19799.0,19694.0,1667609100000,21470.0,2022-10-20 00:00:00,sell,1h,2
534,closed,0.0095,19380.0,-0.0868134649455834,1666717200000,1667880000000,19944.0,19755.0,1667609100000,21470.0,2022-10-18 00:00:00,sell,15m,4
519,closed,0.0204,19380.0,-0.09891234804862443,1666717200000,1667880000000,19944.0,19537.5,1667609100000,21470.0,2022-10-16 00:00:00,sell,15m,4
552,closed,0.0092,19380.0,-0.08439820192939038,1666717200000,1667880000000,19982.5,19799.0,1667609100000,21470.0,2022-10-20 00:00:00,sell,1h,3
535,closed,0.0019,1.0,-0.004863618130766145,1666717200000,1666717260000,19982.5,19944.0,1666717200000,20041.0,2022-10-18 00:00:00,sell,1h,3
568,closed,0.0131,19380.0,-0.08874239350912778,1666717200000,1667880000000,19982.5,19720.0,1667609100000,21470.0,2022-10-22 00:00:00,sell,1h,3
582,closed,0.02,19372.0,-0.08959882260397371,1666717680000,1667880000000,20106.0,19704.5,1667609100000,21470.0,2022-10-24 00:00:00,sell,1h,3
475,closed,0.0148,19372.0,-0.08234819650644015,1666717680000,1667880000000,20133.5,19836.5,1667609100000,21470.0,2022-10-10 00:00:00,sell,15m,3
490,closed,0.0153,19372.0,-0.08596140714701196,1666717680000,1667880000000,20078.0,19770.5,1667609100000,21470.0,2022-10-12 00:00:00,sell,15m,4
459,closed,0.0188,19371.0,-0.08596140714701196,1666717740000,1667880000000,20150.0,19770.5,1667609100000,21470.0,2022-10-08 00:00:00,sell,15m,3
520,closed,0.011,6.0,-0.012409747292418772,1666717740000,1666718100000,20165.0,19944.0,1666717740000,20191.5,2022-10-16 00:00:00,sell,1h,3
491,closed,0.0043,2.0,-0.005652953481422453,1666717740000,1666717860000,20165.0,20078.0,1666717740000,20191.5,2022-10-12 00:00:00,sell,1h,3
505,closed,0.0185,19371.0,-0.08483654186246274,1666717740000,1667880000000,20165.0,19791.0,1667609100000,21470.0,2022-10-14 00:00:00,sell,1h,3
593,closed,0.0041,11.0,-0.004440120731372696,1666742520000,1666743180000,20127.0,20044.5,1666742520000,20133.5,2022-10-26 00:00:00,sell,1m,2
592,closed,0.0041,2.0,-0.00427286729269141,1666743180000,1666743300000,20044.5,20127.0,1666743180000,20041.0,2022-10-26 00:00:00,buy,1m,-2
594,closed,0.0056,135.0,-0.008570576837084513,1666748700000,1666756800000,20240.0,20127.0,1666754940000,20299.5,2022-10-26 00:00:00,sell,1m,3
595,closed,0.0078,2124.0,-0.03799407114624506,1666773360000,1666900800000,20400.0,20240.0,1666795380000,21009.0,2022-10-26 00:00:00,sell,1m,4
596,closed,0.0017,204.0,-0.0196078431372549,1666773360000,1666785600000,20435.0,20400.0,1666773480000,20800.0,2022-10-26 00:00:00,sell,1h,4
432,closed,0.0172,2363.0,-0.04185469873543268,1666773420000,1666915200000,20518.0,20165.0,1666795380000,21009.0,2022-10-04 00:00:00,sell,1h,2
390,closed,0.0066,203.0,-0.020433193514362107,1666773420000,1666785600000,20518.0,20383.5,1666773480000,20800.0,2022-09-28 00:00:00,sell,1h,2
493,closed,0.0029,203.0,-0.01706518018678793,1666773420000,1666785600000,20510.0,20451.0,1666773480000,20800.0,2022-10-12 00:00:00,sell,4h,-2
536,closed,0.0229,3083.0,-0.05136994870511698,1666773420000,1666958400000,20451.0,19982.5,1666795380000,21009.0,2022-10-18 00:00:00,sell,1h,4
569,closed,0.0229,3083.0,-0.05136994870511698,1666773420000,1666958400000,20451.0,19982.5,1666795380000,21009.0,2022-10-22 00:00:00,sell,1h,4
417,closed,0.0066,203.0,-0.020433193514362107,1666773420000,1666785600000,20518.0,20383.5,1666773480000,20800.0,2022-10-02 00:00:00,sell,1h,2
570,closed,0.0029,203.0,-0.01706518018678793,1666773420000,1666785600000,20510.0,20451.0,1666773480000,20800.0,2022-10-22 00:00:00,sell,4h,-2
597,closed,0.0037,203.0,-0.01786151211157328,1666773420000,1666785600000,20510.0,20435.0,1666773480000,20800.0,2022-10-26 00:00:00,sell,4h,-2
492,closed,0.014,2363.0,-0.04185469873543268,1666773420000,1666915200000,20451.0,20165.0,1666795380000,21009.0,2022-10-12 00:00:00,sell,1h,4
