,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi
1298,closed,0.0069,621.0,-0.022743006589574625,1665711540000.0,1665748800000,19636.5,19500.5,1665712560000.0,19944.0,2022-10-13 00:00:00,sell,15m,4
1204,closed,0.0017,141.0,-0.017395296638269653,1665711540000.0,1665720000000,19636.5,19603.0,1665712560000.0,19944.0,2022-10-08 00:00:00,sell,1m,4
1205,closed,0.0035,140.0,-0.015659613474906426,1665711600000.0,1665720000000,19704.5,19636.5,1665712560000.0,19944.0,2022-10-08 00:00:00,sell,15m,-2
1222,closed,0.0093,380.0,-0.02164280408780063,1665711600000.0,1665734400000,19704.5,19521.5,1665712560000.0,19944.0,2022-10-09 00:00:00,sell,15m,-2
1277,closed,0.0092,135.0,-0.018122415641431414,1665711900000.0,1665720000000,19770.5,19589.0,1665712560000.0,19944.0,2022-10-12 00:00:00,sell,15m,3
1316,closed,0.0121,375.0,-0.020049099836333878,1665711900000.0,1665734400000,19791.0,19552.0,1665712560000.0,19944.0,2022-10-14 00:00:00,sell,1h,2
1206,closed,0.0033,135.0,-0.012154583978279074,1665711900000.0,1665720000000,19770.5,19704.5,1665712560000.0,19944.0,2022-10-08 00:00:00,sell,15m,2
1299,closed,0.0078,135.0,-0.015659613474906426,1665711900000.0,1665720000000,19791.0,19636.5,1665712560000.0,19944.0,2022-10-13 00:00:00,sell,1h,2
1241,closed,0.0076,135.0,-0.016487857088249534,1665711900000.0,1665720000000,19770.5,19620.5,1665712560000.0,19944.0,2022-10-10 00:00:00,sell,15m,2
1258,closed,0.0076,135.0,-0.016487857088249534,1665711900000.0,1665720000000,19770.5,19620.5,1665712560000.0,19944.0,2022-10-11 00:00:00,sell,15m,2
1242,closed,0.0033,11.0,-0.008775701170936496,1665712140000.0,1665712800000,19836.5,19770.5,1665712560000.0,19944.0,2022-10-10 00:00:00,sell,15m,-2
1312,closed,0.0102,3827.0,-0.024111577159620184,1665763980000.0,1665993600000,19234.0,19430.5,1665874920000.0,18962.0,2022-10-14 00:00:00,buy,1m,2
1311,closed,0.0083,2522.0,-0.014141624207133201,1665784680000.0,1665936000000,19076.5,19234.0,1665874920000.0,18962.0,2022-10-14 00:00:00,buy,1m,-2
1327,closed,0.0049,2275.0,-0.014320987654320988,1665799500000.0,1665936000000,19144.5,19237.5,1665874920000.0,18962.0,2022-10-15 00:00:00,buy,1m,-3
1326,closed,0.0044,66.0,-0.005850244195460838,1665824040000.0,1665828000000,19061.0,19144.5,1665824100000.0,19032.5,2022-10-15 00:00:00,buy,1m,-4
1310,closed,0.0055,13.0,-0.0060021492412130105,1665874920000.0,1665875700000,18973.0,19076.5,1665874920000.0,18962.0,2022-10-14 00:00:00,buy,1m,-3
1346,closed,0.0017,5760.0,-0.03464761354382831,1665878400000.0,1666224000000,19066.5,19034.5,1666075260000.0,19694.0,2022-10-16 00:00:00,sell,1m,-2
1347,closed,0.0019,5036.0,-0.03291112684551439,1665878640000.0,1666180800000,19102.0,19066.5,1666075260000.0,19694.0,2022-10-16 00:00:00,sell,1m,2
1348,closed,0.0014,73.0,-0.0027745785781593552,1665881220000.0,1665885600000,19128.0,19102.0,1665883920000.0,19155.0,2022-10-16 00:00:00,sell,1m,3
1349,closed,0.0011,28.0,-0.0014115432873274781,1665883920000.0,1665885600000,19150.0,19128.0,1665883920000.0,19155.0,2022-10-16 00:00:00,sell,1m,4
1329,closed,0.0008,1.0,-0.005847953216374269,1665948660000.0,1665948720000,19253.5,19237.5,1665948660000.0,19350.0,2022-10-15 00:00:00,sell,1m,2
1328,closed,0.0048,29.0,-0.012301183107419886,1665948660000.0,1665950400000,19237.5,19144.5,1665950400000.0,19380.0,2022-10-15 00:00:00,sell,1m,-2
1350,closed,0.0082,29.0,-0.012010443864229765,1665948660000.0,1665950400000,19307.5,19150.0,1665950400000.0,19380.0,2022-10-16 00:00:00,sell,15m,2
1330,closed,0.0044,1.0,-0.005012075726491288,1665948660000.0,1665948720000,19339.0,19253.5,1665948660000.0,19350.0,2022-10-15 00:00:00,sell,1m,3
1331,closed,0.0029,9.0,-0.0037230466932106107,1665950460000.0,1665951000000,19395.0,19339.0,1665950520000.0,19411.0,2022-10-15 00:00:00,sell,1m,4
1332,closed,0.0003,1.0,-0.0008249548852797112,1665950520000.0,1665950580000,19400.0,19395.0,1665950520000.0,19411.0,2022-10-15 00:00:00,sell,15m,2
1364,closed,0.0069,419.0,-0.009237696009936345,1665968460000.0,1665993600000,19190.0,19323.0,1665976200000.0,19144.5,2022-10-17 00:00:00,buy,1m,-2
1365,closed,0.0069,1829.0,-0.026263678999478894,1665999060000.0,1666108800000,19323.0,19190.0,1666075260000.0,19694.0,2022-10-17 00:00:00,sell,1m,2
1366,closed,0.0014,2.0,-0.0019148165398747607,1665999120000.0,1665999240000,19350.5,19323.0,1665999120000.0,19360.0,2022-10-17 00:00:00,sell,1m,3
1367,closed,0.0031,1487.0,-0.01775147928994083,1666005180000.0,1666094400000,19411.0,19350.5,1666075260000.0,19694.0,2022-10-17 00:00:00,sell,1m,4
1333,closed,0.0064,30.0,-0.006829896907216495,1666005300000.0,1666007100000,19525.0,19400.0,1666005300000.0,19532.5,2022-10-15 00:00:00,sell,15m,3
1351,closed,0.0118,1397.0,-0.02001812767059433,1666010580000.0,1666094400000,19537.5,19307.5,1666075260000.0,19694.0,2022-10-16 00:00:00,sell,15m,3
1368,closed,0.0065,1397.0,-0.014579362217299469,1666010580000.0,1666094400000,19537.5,19411.0,1666075260000.0,19694.0,2022-10-17 00:00:00,sell,15m,2
1384,closed,0.0035,120.0,-0.0064913406029506095,1666051200000.0,1666058400000,19556.5,19487.5,1666055520000.0,19614.0,2022-10-18 00:00:00,sell,1m,2
1385,closed,0.0015,3.0,-0.0018919540817630967,1666052400000.0,1666052580000,19585.5,19556.5,1666052400000.0,19593.5,2022-10-18 00:00:00,sell,1m,3
1383,closed,0.0035,8.0,-0.004269680157492394,1666061520000.0,1666062000000,19487.5,19556.5,1666061520000.0,19473.0,2022-10-18 00:00:00,buy,1m,-2
1386,closed,0.0016,22.0,-0.005539812616476475,1666075080000.0,1666076400000,19616.5,19585.5,1666075260000.0,19694.0,2022-10-18 00:00:00,sell,1m,4
1382,closed,0.0012,2.0,-0.0025400898011545864,1666103040000.0,1666103160000,19465.0,19487.5,1666103040000.0,19438.0,2022-10-18 00:00:00,buy,1m,-3
1381,closed,0.0018,7290.0,-0.04333418957102492,1666103400000.0,1666540800000,19430.5,19465.0,1666354380000.0,18621.5,2022-10-18 00:00:00,buy,1m,-4
1380,closed,0.001,10.0,-0.003628316306837189,1666103460000.0,1666104060000,19411.0,19430.5,1666103820000.0,19360.0,2022-10-18 00:00:00,buy,15m,2
1363,closed,0.0031,29.0,-0.005732152162584679,1666119660000.0,1666121400000,19131.0,19190.0,1666120500000.0,19080.0,2022-10-17 00:00:00,buy,1m,-3
1362,closed,0.0021,2.0,-0.0026658303277403168,1666120500000.0,1666120620000,19091.0,19131.0,1666120500000.0,19080.0,2022-10-17 00:00:00,buy,1m,-4
1401,closed,0.0033,6711.0,-0.03879110101687916,1666138140000.0,1666540800000,19310.0,19373.0,1666354380000.0,18621.5,2022-10-19 00:00:00,buy,1m,2
1400,closed,0.002,46.0,-0.004816157431382704,1666138440000.0,1666141200000,19271.5,19310.0,1666141200000.0,19217.0,2022-10-19 00:00:00,buy,1m,-2
1399,closed,0.0037,88.0,-0.006979218016241601,1666161120000.0,1666166400000,19200.0,19271.5,1666161720000.0,19137.0,2022-10-19 00:00:00,buy,1m,-3
1398,closed,0.0063,11.0,-0.007239583333333333,1666187340000.0,1666188000000,19080.0,19200.0,1666187340000.0,19061.0,2022-10-19 00:00:00,buy,1m,-4
1416,closed,0.0028,21.0,-0.004429765930119787,1666224540000.0,1666225800000,19129.5,19075.5,1666224840000.0,19160.0,2022-10-20 00:00:00,sell,1m,-3
1417,closed,0.0015,1.0,-0.0015943960898089338,1666224840000.0,1666224900000,19158.5,19129.5,1666224840000.0,19160.0,2022-10-20 00:00:00,sell,1m,-2
1415,closed,0.0028,197.0,-0.013826811991949607,1666226580000.0,1666238400000,19075.5,19129.5,1666226880000.0,18865.0,2022-10-20 00:00:00,buy,1m,-4
1345,closed,0.0017,75.0,-0.010568274198201033,1666226700000.0,1666231200000,19034.5,19066.5,1666226880000.0,18865.0,2022-10-16 00:00:00,buy,1m,-3
1414,closed,0.006,192.0,-0.011035097376215565,1666226880000.0,1666238400000,18962.0,19075.5,1666226880000.0,18865.0,2022-10-20 00:00:00,buy,15m,-4
1397,closed,0.0062,192.0,-0.011268343815513627,1666226880000.0,1666238400000,18962.0,19080.0,1666226880000.0,18865.0,2022-10-19 00:00:00,buy,15m,-4
1344,closed,0.0038,12.0,-0.0089048832383304,1666226880000.0,1666227600000,18962.0,19034.5,1666226880000.0,18865.0,2022-10-16 00:00:00,buy,1m,-4
1361,closed,0.0111,192.0,-0.011838038866481588,1666226880000.0,1666238400000,18881.0,19091.0,1666226880000.0,18865.0,2022-10-17 00:00:00,buy,15m,-2
1309,closed,0.0049,1.0,-0.0056922995836188265,1666226880000.0,1666226940000,18881.0,18973.0,1666226880000.0,18865.0,2022-10-14 00:00:00,buy,1m,-4
1379,closed,0.0281,5232.0,-0.04067281438359693,1666226880000.0,1666540800000,18881.0,19411.0,1666354380000.0,18621.5,2022-10-18 00:00:00,buy,15m,-2
1418,closed,0.0032,79.0,-0.004253986481196336,1666262460000.0,1666267200000,19220.5,19158.5,1666262520000.0,19240.0,2022-10-20 00:00:00,sell,1m,2
1419,closed,0.0016,8.0,-0.0025233474675476703,1666268520000.0,1666269000000,19252.0,19220.5,1666268580000.0,19269.0,2022-10-20 00:00:00,sell,1m,3
1420,closed,0.0023,40.0,-0.004830666943694162,1666275600000.0,1666278000000,19296.5,19252.0,1666275600000.0,19345.0,2022-10-20 00:00:00,sell,1m,4
1421,closed,0.0008,1.0,-0.0025134091674656025,1666275600000.0,1666275660000,19311.5,19296.5,1666275600000.0,19345.0,2022-10-20 00:00:00,sell,15m,-2
1437,closed,0.005,109.0,-0.006382756095008894,1666311060000.0,1666317600000,19019.5,19114.0,1666312260000.0,18992.0,2022-10-21 00:00:00,buy,1m,-2
1438,closed,0.0049,82.0,-0.005546938668208943,1666319880000.0,1666324800000,19114.0,19019.5,1666319880000.0,19125.0,2022-10-21 00:00:00,sell,1m,2
1436,closed,0.0023,26.0,-0.004574252740608323,1666341240000.0,1666342800000,18975.0,19019.5,1666341660000.0,18932.5,2022-10-21 00:00:00,buy,1m,-3
1435,closed,0.0034,8.0,-0.005164690382081686,1666343940000.0,1666344420000,18910.5,18975.0,1666343940000.0,18877.0,2022-10-21 00:00:00,buy,1m,-4
1434,closed,0.0024,49.0,-0.015282515004891462,1666354260000.0,1666357200000,18865.0,18910.5,1666354380000.0,18621.5,2022-10-21 00:00:00,buy,15m,-4
1308,closed,0.0016,34.0,-0.013743975425030454,1666354260000.0,1666356300000,18850.0,18881.0,1666354380000.0,18621.5,2022-10-14 00:00:00,buy,15m,-2
1325,closed,0.0112,49.0,-0.023057552069671056,1666354260000.0,1666357200000,18850.0,19061.0,1666354380000.0,18621.5,2022-10-15 00:00:00,buy,15m,-2
1343,closed,0.0059,49.0,-0.017956966564708365,1666354260000.0,1666357200000,18850.0,18962.0,1666354380000.0,18621.5,2022-10-16 00:00:00,buy,15m,-2
1439,closed,0.0043,13.0,-0.005284084963900806,1666368120000.0,1666368900000,19197.5,19114.0,1666368180000.0,19215.0,2022-10-21 00:00:00,sell,1m,3
1456,closed,0.0046,538.0,-0.0048968535111481555,1666407720000.0,1666440000000,19109.0,19196.0,1666407720000.0,19102.0,2022-10-22 00:00:00,buy,1m,-2
1457,closed,0.0045,1369.0,-0.006829242765189178,1666444260000.0,1666526400000,19196.0,19109.0,1666444560000.0,19239.5,2022-10-22 00:00:00,sell,1m,2
1458,closed,0.0012,14.0,-0.0022660971035632425,1666444560000.0,1666445400000,19218.5,19196.0,1666444560000.0,19239.5,2022-10-22 00:00:00,sell,1m,3
1478,closed,0.0009,40.0,-0.0010424811050299713,1666483500000.0,1666485900000,19202.0,19185.0,1666483500000.0,19205.0,2022-10-23 00:00:00,sell,1m,3
1477,closed,0.0009,195.0,-0.002291427976252474,1666485900000.0,1666497600000,19185.0,19202.0,1666489260000.0,19158.0,2022-10-23 00:00:00,buy,1m,2
1476,closed,0.0011,37.0,-0.0014073494917904612,1666488180000.0,1666490400000,19163.5,19185.0,1666489260000.0,19158.0,2022-10-23 00:00:00,buy,1m,-2
1474,closed,0.0007,2.0,-0.0013060968601431482,1666523160000.0,1666523280000,19127.5,19141.0,1666523160000.0,19116.0,2022-10-23 00:00:00,buy,1m,-4
1475,closed,0.0012,54.0,-0.002478670389020795,1666523160000.0,1666526400000,19141.0,19163.5,1666523160000.0,19116.0,2022-10-23 00:00:00,buy,1m,-3
1455,closed,0.0029,2.0,-0.0030875503689361036,1666527900000.0,1666528020000,19053.5,19109.0,1666527900000.0,19050.0,2022-10-22 00:00:00,buy,1m,-3
1473,closed,0.0035,5.0,-0.004051757940138544,1666527900000.0,1666528200000,19060.5,19127.5,1666527900000.0,19050.0,2022-10-23 00:00:00,buy,15m,-2
1479,closed,0.0016,1105.0,-0.025075512967399228,1666546500000.0,1666612800000,19232.5,19202.0,1666564380000.0,19683.5,2022-10-23 00:00:00,sell,1m,4
1459,closed,0.0015,1094.0,-0.02419543668860733,1666547160000.0,1666612800000,19247.0,19218.5,1666564380000.0,19683.5,2022-10-22 00:00:00,sell,1m,4
1440,closed,0.0039,1094.0,-0.025315796327646828,1666547160000.0,1666612800000,19273.0,19197.5,1666564380000.0,19683.5,2022-10-21 00:00:00,sell,1m,4
1422,closed,0.0032,369.0,-0.01926313336612899,1666547460000.0,1666569600000,19374.0,19311.5,1666564380000.0,19683.5,2022-10-20 00:00:00,sell,15m,2
1460,closed,0.0061,1089.0,-0.022678859042967736,1666547460000.0,1666612800000,19365.5,19247.0,1666564380000.0,19683.5,2022-10-22 00:00:00,sell,15m,2
1441,closed,0.0052,609.0,-0.02129922689773258,1666547460000.0,1666584000000,19374.0,19273.0,1666564380000.0,19683.5,2022-10-21 00:00:00,sell,15m,2
1480,closed,0.0069,1089.0,-0.023449889509944106,1666547460000.0,1666612800000,19365.5,19232.5,1666564380000.0,19683.5,2022-10-23 00:00:00,sell,15m,2
1402,closed,0.0033,369.0,-0.019342309684101503,1666547460000.0,1666569600000,19373.0,19310.0,1666564380000.0,19683.5,2022-10-19 00:00:00,sell,1m,3
1403,closed,0.0029,367.0,-0.016027460899189595,1666547580000.0,1666569600000,19430.0,19373.0,1666564380000.0,19683.5,2022-10-19 00:00:00,sell,1m,4
1481,closed,0.005,366.0,-0.016420954790736103,1666547640000.0,1666569600000,19462.0,19365.5,1666564380000.0,19683.5,2022-10-23 00:00:00,sell,15m,3
1423,closed,0.0056,361.0,-0.01597501806544854,1666547940000.0,1666569600000,19483.0,19374.0,1666564380000.0,19683.5,2022-10-20 00:00:00,sell,15m,3
1442,closed,0.0056,361.0,-0.01597501806544854,1666547940000.0,1666569600000,19483.0,19374.0,1666564380000.0,19683.5,2022-10-21 00:00:00,sell,15m,3
1461,closed,0.006,361.0,-0.016420954790736103,1666547940000.0,1666569600000,19483.0,19365.5,1666564380000.0,19683.5,2022-10-22 00:00:00,sell,15m,3
1497,closed,0.0048,2120.0,-0.02347633249216181,1666572000000.0,1666699200000,19522.5,19615.5,1666621500000.0,19155.0,2022-10-24 00:00:00,buy,1m,2
1496,closed,0.006,2084.0,-0.01882443334613907,1666574160000.0,1666699200000,19406.5,19522.5,1666621500000.0,19155.0,2022-10-24 00:00:00,buy,1m,-2
1495,closed,0.0076,60.0,-0.007987014660036585,1666594800000.0,1666598400000,19260.0,19406.5,1666594800000.0,19251.5,2022-10-24 00:00:00,buy,1m,-3
1494,closed,0.0051,20.0,-0.005451713395638629,1666621500000.0,1666622700000,19162.5,19260.0,1666621500000.0,19155.0,2022-10-24 00:00:00,buy,1m,-4
1513,closed,0.0045,236.0,-0.00694803182146916,1666656240000.0,1666670400000,19271.5,19358.0,1666660500000.0,19223.5,2022-10-25 00:00:00,buy,1m,-2
1512,closed,0.0019,15.0,-0.002490724645201463,1666660500000.0,1666661400000,19235.5,19271.5,1666660500000.0,19223.5,2022-10-25 00:00:00,buy,1m,-3
1514,closed,0.0045,170.0,-0.004851724048465351,1666671000000.0,1666681200000,19358.0,19271.5,1666671000000.0,19365.0,2022-10-25 00:00:00,sell,1m,2
1515,closed,0.0012,13.0,-0.0026087405723731793,1666703700000.0,1666704480000,19382.0,19358.0,1666704060000.0,19408.5,2022-10-25 00:00:00,sell,1m,3
1516,closed,0.0015,7.0,-0.002579713135899288,1666704780000.0,1666705200000,19412.0,19382.0,1666704840000.0,19432.0,2022-10-25 00:00:00,sell,1m,4
1517,closed,0.0057,19529.0,-0.1060168967648877,1666708260000.0,1667880000000,19522.5,19412.0,1667609100000.0,21470.0,2022-10-25 00:00:00,sell,15m,3
1498,closed,0.0047,19490.0,-0.09975669099756691,1666710600000.0,1667880000000,19615.5,19522.5,1667609100000.0,21470.0,2022-10-24 00:00:00,sell,1m,3
1443,closed,0.0107,19453.0,-0.10198634707180619,1666712820000.0,1667880000000,19694.0,19483.0,1667609100000.0,21470.0,2022-10-21 00:00:00,sell,15m,4
1424,closed,0.0107,19453.0,-0.10198634707180619,1666712820000.0,1667880000000,19694.0,19483.0,1667609100000.0,21470.0,2022-10-20 00:00:00,sell,15m,4
1519,closed,0.0011,19453.0,-0.09076129753346712,1666712820000.0,1667880000000,19704.5,19683.5,1667609100000.0,21470.0,2022-10-25 00:00:00,sell,1h,2
1482,closed,0.0118,19453.0,-0.10317541876477238,1666712820000.0,1667880000000,19694.0,19462.0,1667609100000.0,21470.0,2022-10-23 00:00:00,sell,15m,4
1483,closed,0.0013,19453.0,-0.0901797501777191,1666712820000.0,1667880000000,19720.0,19694.0,1667609100000.0,21470.0,2022-10-23 00:00:00,sell,1h,2
1518,closed,0.0082,19453.0,-0.09975669099756691,1666712820000.0,1667880000000,19683.5,19522.5,1667609100000.0,21470.0,2022-10-25 00:00:00,sell,15m,4
1499,closed,0.0035,19453.0,-0.09454258112207183,1666712820000.0,1667880000000,19683.5,19615.5,1667609100000.0,21470.0,2022-10-24 00:00:00,sell,1m,4
1500,closed,0.0011,19453.0,-0.09076129753346712,1666712820000.0,1667880000000,19704.5,19683.5,1667609100000.0,21470.0,2022-10-24 00:00:00,sell,1h,2
1462,closed,0.0107,19453.0,-0.10198634707180619,1666712820000.0,1667880000000,19694.0,19483.0,1667609100000.0,21470.0,2022-10-22 00:00:00,sell,15m,4
1463,closed,0.0013,19453.0,-0.0901797501777191,1666712820000.0,1667880000000,19720.0,19694.0,1667609100000.0,21470.0,2022-10-22 00:00:00,sell,1h,2
1369,closed,0.011,19452.0,-0.09891234804862443,1666712880000.0,1667880000000,19755.0,19537.5,1667609100000.0,21470.0,2022-10-17 00:00:00,sell,15m,3
1387,closed,0.007,19452.0,-0.09448678408482655,1666712880000.0,1667880000000,19755.0,19616.5,1667609100000.0,21470.0,2022-10-18 00:00:00,sell,15m,3
1404,closed,0.0165,19452.0,-0.10499227997941328,1666712880000.0,1667880000000,19755.0,19430.0,1667609100000.0,21470.0,2022-10-19 00:00:00,sell,15m,3
1444,closed,0.0053,19438.0,-0.0901797501777191,1666713720000.0,1667880000000,19799.0,19694.0,1667609100000.0,21470.0,2022-10-21 00:00:00,sell,1h,2
1425,closed,0.0053,19438.0,-0.0901797501777191,1666713720000.0,1667880000000,19799.0,19694.0,1667609100000.0,21470.0,2022-10-20 00:00:00,sell,1h,2
1406,closed,0.0019,1.0,-0.004863618130766145,1666717200000.0,1666717260000,19982.5,19944.0,1666717200000.0,20041.0,2022-10-19 00:00:00,sell,1h,3
1484,closed,0.0131,19380.0,-0.08874239350912778,1666717200000.0,1667880000000,19982.5,19720.0,1667609100000.0,21470.0,2022-10-23 00:00:00,sell,1h,3
1405,closed,0.0095,19380.0,-0.0868134649455834,1666717200000.0,1667880000000,19944.0,19755.0,1667609100000.0,21470.0,2022-10-19 00:00:00,sell,15m,4
1352,closed,0.0204,19380.0,-0.09891234804862443,1666717200000.0,1667880000000,19944.0,19537.5,1667609100000.0,21470.0,2022-10-16 00:00:00,sell,15m,4
1426,closed,0.0092,19380.0,-0.08439820192939038,1666717200000.0,1667880000000,19982.5,19799.0,1667609100000.0,21470.0,2022-10-20 00:00:00,sell,1h,3
1389,closed,0.0019,1.0,-0.004863618130766145,1666717200000.0,1666717260000,19982.5,19944.0,1666717200000.0,20041.0,2022-10-18 00:00:00,sell,1h,3
1223,closed,0.0139,19380.0,-0.08959882260397371,1666717200000.0,1667880000000,19982.5,19704.5,1667609100000.0,21470.0,2022-10-09 00:00:00,sell,15m,2
1388,closed,0.0095,19380.0,-0.0868134649455834,1666717200000.0,1667880000000,19944.0,19755.0,1667609100000.0,21470.0,2022-10-18 00:00:00,sell,15m,4
1334,closed,0.021,19380.0,-0.09961587708066581,1666717200000.0,1667880000000,19944.0,19525.0,1667609100000.0,21470.0,2022-10-15 00:00:00,sell,15m,4
1464,closed,0.0131,19380.0,-0.08874239350912778,1666717200000.0,1667880000000,19982.5,19720.0,1667609100000.0,21470.0,2022-10-22 00:00:00,sell,1h,3
1445,closed,0.0092,19380.0,-0.08439820192939038,1666717200000.0,1667880000000,19982.5,19799.0,1667609100000.0,21470.0,2022-10-21 00:00:00,sell,1h,3
1370,closed,0.0095,19380.0,-0.0868134649455834,1666717200000.0,1667880000000,19944.0,19755.0,1667609100000.0,21470.0,2022-10-17 00:00:00,sell,15m,4
1243,closed,0.0148,19372.0,-0.08234819650644015,1666717680000.0,1667880000000,20133.5,19836.5,1667609100000.0,21470.0,2022-10-10 00:00:00,sell,15m,3
1259,closed,0.018,19372.0,-0.08596140714701196,1666717680000.0,1667880000000,20133.5,19770.5,1667609100000.0,21470.0,2022-10-11 00:00:00,sell,15m,3
1278,closed,0.0153,19372.0,-0.08596140714701196,1666717680000.0,1667880000000,20078.0,19770.5,1667609100000.0,21470.0,2022-10-12 00:00:00,sell,15m,4
1520,closed,0.02,19372.0,-0.08959882260397371,1666717680000.0,1667880000000,20106.0,19704.5,1667609100000.0,21470.0,2022-10-25 00:00:00,sell,1h,3
1501,closed,0.02,19372.0,-0.08959882260397371,1666717680000.0,1667880000000,20106.0,19704.5,1667609100000.0,21470.0,2022-10-24 00:00:00,sell,1h,3
1335,closed,0.011,6.0,-0.012409747292418772,1666717740000.0,1666718100000,20165.0,19944.0,1666717740000.0,20191.5,2022-10-15 00:00:00,sell,1h,3
1353,closed,0.011,6.0,-0.012409747292418772,1666717740000.0,1666718100000,20165.0,19944.0,1666717740000.0,20191.5,2022-10-16 00:00:00,sell,1h,3
1317,closed,0.0185,19371.0,-0.08483654186246274,1666717740000.0,1667880000000,20165.0,19791.0,1667609100000.0,21470.0,2022-10-14 00:00:00,sell,1h,3
1207,closed,0.0188,19371.0,-0.08596140714701196,1666717740000.0,1667880000000,20150.0,19770.5,1667609100000.0,21470.0,2022-10-08 00:00:00,sell,15m,3
1187,closed,0.0045,2.0,-0.006204215876812678,1666717740000.0,1666717860000,20158.0,20067.0,1666717740000.0,20191.5,2022-10-07 00:00:00,sell,1m,3
1371,closed,0.011,6.0,-0.012409747292418772,1666717740000.0,1666718100000,20165.0,19944.0,1666717740000.0,20191.5,2022-10-17 00:00:00,sell,1h,3
1224,closed,0.0083,6.0,-0.010459151757788065,1666717740000.0,1666718100000,20150.0,19982.5,1666717740000.0,20191.5,2022-10-09 00:00:00,sell,15m,3
1279,closed,0.0043,2.0,-0.005652953481422453,1666717740000.0,1666717860000,20165.0,20078.0,1666717740000.0,20191.5,2022-10-12 00:00:00,sell,1h,3
1300,closed,0.0185,19371.0,-0.08483654186246274,1666717740000.0,1667880000000,20165.0,19791.0,1667609100000.0,21470.0,2022-10-13 00:00:00,sell,1h,3
1188,closed,0.0055,93.0,-0.012005159241988292,1666722420000.0,1666728000000,20270.0,20158.0,1666726260000.0,20400.0,2022-10-07 00:00:00,sell,1m,4
1534,closed,0.0041,11.0,-0.004440120731372696,1666742520000.0,1666743180000,20127.0,20044.5,1666742520000.0,20133.5,2022-10-26 00:00:00,sell,1m,2
1533,closed,0.0041,2.0,-0.00427286729269141,1666743180000.0,1666743300000,20044.5,20127.0,1666743180000.0,20041.0,2022-10-26 00:00:00,buy,1m,-2
1535,closed,0.0056,135.0,-0.008570576837084513,1666748700000.0,1666756800000,20240.0,20127.0,1666754940000.0,20299.5,2022-10-26 00:00:00,sell,1m,3
1260,closed,0.0148,2604.0,-0.04348473936474036,1666773360000.0,1666929600000,20435.0,20133.5,1666795380000.0,21009.0,2022-10-11 00:00:00,sell,15m,4
1537,closed,0.0017,204.0,-0.0196078431372549,1666773360000.0,1666785600000,20435.0,20400.0,1666773480000.0,20800.0,2022-10-26 00:00:00,sell,1h,4
1536,closed,0.0078,2124.0,-0.03799407114624506,1666773360000.0,1666900800000,20400.0,20240.0,1666795380000.0,21009.0,2022-10-26 00:00:00,sell,1m,4
1373,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-17 00:00:00,sell,4h,-2
1465,closed,0.0229,3083.0,-0.05136994870511698,1666773420000.0,1666958400000,20451.0,19982.5,1666795380000.0,21009.0,2022-10-22 00:00:00,sell,1h,4
1502,closed,0.0169,2603.0,-0.04491196657714115,1666773420000.0,1666929600000,20451.0,20106.0,1666795380000.0,21009.0,2022-10-24 00:00:00,sell,1h,4
1466,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-22 00:00:00,sell,4h,-2
1447,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-21 00:00:00,sell,4h,-2
1446,closed,0.0229,3083.0,-0.05136994870511698,1666773420000.0,1666958400000,20451.0,19982.5,1666795380000.0,21009.0,2022-10-21 00:00:00,sell,1h,4
1372,closed,0.014,2363.0,-0.04185469873543268,1666773420000.0,1666915200000,20451.0,20165.0,1666795380000.0,21009.0,2022-10-17 00:00:00,sell,1h,4
1521,closed,0.0169,2603.0,-0.04491196657714115,1666773420000.0,1666929600000,20451.0,20106.0,1666795380000.0,21009.0,2022-10-25 00:00:00,sell,1h,4
1522,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-25 00:00:00,sell,4h,-2
1503,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-24 00:00:00,sell,4h,-2
1408,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-19 00:00:00,sell,4h,-2
1391,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-18 00:00:00,sell,4h,-2
1485,closed,0.0229,3083.0,-0.05136994870511698,1666773420000.0,1666958400000,20451.0,19982.5,1666795380000.0,21009.0,2022-10-23 00:00:00,sell,1h,4
1428,closed,0.0029,203.0,-0.01706518018678793,1666773420000.0,1666785600000,20510.0,20451.0,1666773480000.0,20800.0,2022-10-20 00:00:00,sell,4h,-2
1354,closed,0.014,2363.0,-0.04185469873543268,1666773420000.0,1666915200000,20451.0,20165.0,1666795380000.0,21009.0,2022-10-16 00:00:00,sell,1h,4
